id,source_type,title,authors,issued_year,citation,doi,isbn
SRC-B1AA93ACD1E1,article,Two Incantation Bowls Inscribed in Syriac and Aramaic,Markham J. Geller,1976,"Geller, Markham J. ‘Two Incantation Bowls Inscribed in Syriac and Aramaic.’ BSOAS 39, no. 2 (1976): 422–427.",10.1017/S0041977X00050096,
SRC-B208CF7A6267,chapter,Syriac Incantation Bowls and the Mesopotamian Context: A Glimpse into Christian-Jewish Cultural Interactions,Marco Moriggi,2021,Syriac Incantation Bowls and the Mesopotamian Context: A Glimpse into Christian-Jewish Cultural Interactions (2021). Crossref DOI 10.1163/9789004467200_005.,10.1163/9789004467200_005,
SRC-B289E0430BDE,museum_record,Hebrew Bowl 85-48-901,,,"Penn Museum Online Collections, 85-48-901, web object 112781",,
SRC-B28E99A341D0,museum_record,Hebrew Bowl B16057,,,"Penn Museum Online Collections, B16057, web object 1919",,
SRC-B28F4418A956,book,Amulets and Magic Bowls: Aramaic Incantations of Late Antiquity,Joseph Naveh; Shaul Shaked,1987,"Naveh, Joseph, and Shaul Shaked. Amulets and Magic Bowls: Aramaic Incantations of Late Antiquity. Jerusalem: Magnes Press, 1985; 2nd ed., 1987.",,
SRC-B341F40EFEF5,museum_record,Hebrew Bowl B16022,,,"Penn Museum Online Collections, B16022, web object 252830",,
SRC-B418B68EA454,museum_record,קערת השבעה מס' 106,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 106, Ms. Heb. 9467.23, MMS 997008712548505171.",,
SRC-B43A7E0B561D,museum_record,קערת השבעה מס' 199,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 199, Ms. Heb. 9467.198, MMS 997008712397205171.",,
SRC-B43D4B958C6C,database,Hebrew Incantation Bowl,Unknown,2021,"Hebrew Incantation Bowl. USC Digital Library asset 2A3BF1R6N7J5E, DOI 10.25549/inscriptifact-ouc110214169.",10.25549/inscriptifact-ouc110214169,
SRC-B4623876826F,article,A Unique Magic Bowl from Nippur,"Kaufman, Stephen A",1973,"Kaufman, Stephen A. “ A Unique Magic Bowl from Nippur.” JNES 32 (1973): 170–74.",,
SRC-B463271CEBE9,museum_record,Hebrew Bowl B13187,,,"Penn Museum Online Collections, B13187, web object 62761",,
SRC-B4749429C150,auction_record,Sasanian Judeo-Aramaic Pottery Incantation Bowl w/ Sol,Artemis Gallery,2020,"Artemis Gallery. ‘Sasanian Judeo-Aramaic Pottery Incantation Bowl w/ Sol,’ item 153273, Bidsquare product 1675202, offered 12 March 2020.",,
SRC-B47F6370B1D0,article,A Babylonian Jewish Aramaic Incantation Bowl with a List of Deities and Toponyms,Dan Levene; Gideon Bohak,2012,"Levene, Dan, and Gideon Bohak. ‘A Babylonian Jewish Aramaic Incantation Bowl with a List of Deities and Toponyms.’ JSQ 19 (2012): 56–72.",10.1628/094457012799440203,
SRC-B4B294D793B8,article,Une coupe d’incantation,"Lacau, Pierre",1894,"Lacau, Pierre. “Une coupe d’incantation.” Revue d’assyriologie et d’archéologie orientale 3 (1894): 49–51.",,
SRC-B4E152D303C7,museum_record,קערת השבעה מס' 146,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 146, Ms. Heb. 9467.185, MMS 997008712544505171.",,
SRC-B5A4D212B256,museum_record,Hebrew Bowl B2964,,,"Penn Museum Online Collections, B2964, web object 56385",,
SRC-B5ED0698C76C,museum_record,Hebrew Bowl B16014,,,"Penn Museum Online Collections, B16014, web object 206952",,
SRC-B6042669D993,museum_record,קערת השבעה מס' 109,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 109, Ms. Heb. 9467.38, MMS 997008712548205171.",,
SRC-B61FB82385EC,museum_record,Hebrew Bowl 34-3-1,,,"Penn Museum Online Collections, 34-3-1, web object 309982",,
SRC-B6451D1438C3,museum_record,Hebrew Bowl B6353,,,"Penn Museum Online Collections, B6353, web object 36365",,
SRC-B64BA80658BE,museum_record,קערת השבעה מס' 49,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 49, Ms. Heb. 9467.195, MMS 997008712394905171.",,
SRC-B65DDE4B6FCE,museum_record,Hebrew Bowl B16034,,,"Penn Museum Online Collections, B16034, web object 222028",,
SRC-B66F63BA033E,museum_record,Hebrew Bowl B13190,,,"Penn Museum Online Collections, B13190, web object 128125",,
SRC-B6CEC7A8F00B,auction_record,A Jewish Babylonian Aramaic Terracotta Incantation Bowl,Deutsch Auction,,"Deutsch Auction. ‘A Jewish Babylonian Aramaic Terracotta Incantation Bowl.’ Auction 69 Part One, Bidspirit record 87924, accessed 4 September 2026.",,
SRC-B6DFFED94536,museum_record,Hebrew Bowl B16042,,,"Penn Museum Online Collections, B16042, web object 270210",,
SRC-B6E21F06D34B,museum_record,Hebrew Bowl B6346,,,"Penn Museum Online Collections, B6346, web object 51264",,
SRC-B6E38E9A68F4,museum_record,Hebrew Bowl Sherd B6342,,,"Penn Museum Online Collections, B6342, web object 161404",,
SRC-B77B1B8DBC8E,museum_record,Hebrew Bowl B16009,,,"Penn Museum Online Collections, B16009, web object 303320",,
SRC-B891A0061CEA,article,‘Gabriel Is on Their Right’: Angelic Protection in Jewish Magic and Babylonian Lore,Levene [and others; see citation],2014,"———, Dalia Marx, and Siam Bhayro. “‘Gabriel Is on Their Right’: Angelic Protection in Jewish Magic and Babylonian Lore.” Studia Mesopotamica 1 (2014): 185–98.",,
SRC-B92E2E9C97F8,other,An Incantation Bowl of Biblical Verses and a Syriac Incantation Bowl for the protection of a house,A Faraj,2010,An Incantation Bowl of Biblical Verses and a Syriac Incantation Bowl for the protection of a house (2010). OpenAlex W2913885665.,,
SRC-B93E616D7657,museum_record,Hebrew Bowl B16090,,,"Penn Museum Online Collections, B16090, web object 50873",,
SRC-B94E1CE84725,museum_record,קערת השבעה מס' 196,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 196, Ms. Heb. 9467.186, MMS 997008712397805171.",,
SRC-B98CAF306948,repository,Incantation bowl with pseudo-Aramaic inscription,Sasanian,,Incantation bowl with pseudo-Aramaic inscription. Internet Archive item mma_incantation_bowl_with_pseudoaramaic_inscription_321886.,,
SRC-B99BF6B16C6F,museum_record,קערת השבעה מס' 130,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 130, Ms. Heb. 9467.123, MMS 997008712546105171.",,
SRC-BA1BE9814566,museum_record,Hebrew Bowl B16089,,,"Penn Museum Online Collections, B16089, web object 50872",,
SRC-BA3B66DE4490,museum_record,Hebrew Bowl B16005,,,"Penn Museum Online Collections, B16005, web object 80402",,
SRC-BA7AEA03AE5F,museum_record,incantation bowl: 91723,The British Museum,,"The British Museum, Collections Online, incantation bowl 91723, Segal 034A; accessed 2026-09-04.",,
SRC-BAAFF2F10461,museum_record,Hebrew Bowl B9008,,,"Penn Museum Online Collections, B9008, web object 222626",,
SRC-BAD4DDB58937,museum_record,קערת השבעה מס' 201,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 201, Ms. Heb. 9467.206, MMS 997008712396205171.",,
SRC-BB3F246E3292,museum_record,Hebrew Bowl B16056,,,"Penn Museum Online Collections, B16056, web object 13573",,
SRC-BB8D18967A1E,museum_record,Hebrew Bowl B2933,,,"Penn Museum Online Collections, B2933, web object 132910",,
SRC-BBAE031F2345,museum_record,Ugly Object of the Month — October 2018,Suzanne Davis / Kelsey Museum of Archaeology,2018,"Davis, Suzanne. ‘Ugly Object of the Month — October 2018.’ Kelsey Museum Blog, 3 October 2018, KM 33756.",,
SRC-BCBAFEAC30C4,museum_record,קערת השבעה מס' 191,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 191, Ms. Heb. 9467.166, MMS 997008712400305171.",,
SRC-BCC98AAE8C40,web_page,The Ancient Items at the Library: Magical Bowls of Babylonian Jewry,National Library of Israel,,"National Library of Israel, “The Ancient Items at the Library: Magical Bowls of Babylonian Jewry.” Accessed 4 September 2026.",,
SRC-BD180D70F5A2,museum_record,קערת השבעה מס' 135,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 135, Ms. Heb. 9467.143, MMS 997008712545605171.",,
SRC-BDDF7C1BBEDA,museum_record,Hebrew Bowl B8825,,,"Penn Museum Online Collections, B8825, web object 120271",,
SRC-BE41C40E06FA,museum_record,Eine Zauberschale aus Nippur,"Frau Professor Hilprecht Collection of Babylonian Antiquities, Friedrich Schiller University Jena",,"Museen Thüringen, ‘Eine Zauberschale aus Nippur,’ HS 3037, portal record dc00001086, accessed 4 September 2026.",,
SRC-BE430C79E5EB,museum_record,קערת השבעה מס' 61,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 61, Ms. Heb. 9467.72, MMS 997008712407305171.",,
SRC-BE507B10EF2A,museum_record,קערת השבעה מס' 144,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 144, Ms. Heb. 9467.177, MMS 997008712544705171.",,
SRC-BE7030C8987B,chapter,Transmission And Transformation Of Spells: The Case Of The Jewish Babylonian Aramaic Bowls,Shaul Shaked,2011,Transmission And Transformation Of Spells: The Case Of The Jewish Babylonian Aramaic Bowls (2011). OpenAlex W764721192.,10.1163/ej.9789004203518.i-390.53,
SRC-BE76DD94C1E9,museum_record,Hebrew Bowl B16040,,,"Penn Museum Online Collections, B16040, web object 333539",,
SRC-BEF0BA9244E7,museum_record,Hebrew Bowl B16083,,,"Penn Museum Online Collections, B16083, web object 124556",,
SRC-BFA68E533DE7,article,"YHBYH, Incantation Bowls and the Tetragrammaton",Pilar B. Rivett; Robert J. Wilkinson,2026,"YHBYH, Incantation Bowls and the Tetragrammaton (2026). OpenAlex W7157594723.",10.14428/babelao.vol15.2026.92593,
SRC-BFB9C7440688,museum_record,קערת השבעה מס' 78,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 78, Ms. Heb. 9467.132, MMS 997008712403905171.",,
SRC-C0144EA934D5,museum_record,incantation bowl: 91767,The British Museum,,"The British Museum, Collections Online, incantation bowl 91767, Segal 040A; accessed 2026-09-04.",,
SRC-C0613CA57C89,catalogue,Auction 69 Part One,Archaeological Center / Deutsch Auction,,"Deutsch Auction. Auction 69 Part One. Auction catalogue, accessed 4 September 2026.",,
SRC-C0872322A931,museum_record,קערת השבעה מס' 64,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 64, Ms. Heb. 9467.60, MMS 997008712406605171.",,
SRC-C08DD4B81771,museum_record,קערת השבעה מס' 215,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 215, Ms. Heb. 9467.37, MMS 997008712409105171.",,
SRC-C114D361B98D,museum_record,Hebrew Bowl B6359,,,"Penn Museum Online Collections, B6359, web object 119331",,
SRC-C1798B5E29D4,article,Remarks upon a Terra-Cotta Vase,"Rodwell, John Medows",2013,"Rodwell, John Medows. “Remarks upon a Terra-Cotta Vase.” Transactions of the Society for Biblical Archaeology 2 (1873): 114–18 Saar, Ortal-Paz. “ An Incantation Bowl for Sowing Discord.” JSS 58 (2013): 241–56.",,
SRC-C19E7D2FAC8D,museum_record,Hebrew Bowl B13194,,,"Penn Museum Online Collections, B13194, web object 55090",,
SRC-C2ACF825A4A5,museum_record,Hebrew Bowl B2985,,,"Penn Museum Online Collections, B2985, web object 69246",,
SRC-C2F92EEA870B,museum_record,incantation bowl: 127395,The British Museum,,"The British Museum, Collections Online, incantation bowl 127395, Segal 022A; accessed 2026-09-04.",,
SRC-C33884C0693D,museum_record,Hebrew Bowl B2929,,,"Penn Museum Online Collections, B2929, web object 264466",,
SRC-C3467F2E8EA4,museum_record,קערת השבעה מס' 94,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 94, Ms. Heb. 9467.196, MMS 997008712400105171.",,
SRC-C34EA7722F42,museum_record,Hebrew Bowl B2939,,,"Penn Museum Online Collections, B2939, web object 225261",,
SRC-C3627F15C24C,museum_record,Hebrew Bowl B16073,,,"Penn Museum Online Collections, B16073, web object 226862",,
SRC-C39B4EDEA443,museum_record,Hebrew Bowl B16015,,,"Penn Museum Online Collections, B16015, web object 295959",,
SRC-C3CCB4D63BF3,museum_record,Hebrew Bowl B6351,,,"Penn Museum Online Collections, B6351, web object 273067",,
SRC-C402D951B97E,museum_record,קערת השבעה מס' 43,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 43, Ms. Heb. 9467.171, MMS 997008712395505171.",,
SRC-C40FB2ED8EE8,chapter,“Your mysteries are concealed.” A prophylactic Jewish Aramaic magic bowl with some notes on literary influences,Dan Levene,2010,“Your mysteries are concealed.” A prophylactic Jewish Aramaic magic bowl with some notes on literary influences (2010). Repository location indexed by OpenAlex W2589140792.,,
SRC-C45C16AC2B8E,article,An Aramaic Incantation,Gordon [and others; see citation],1934,———. “ An Aramaic Incantation.” Annual of the American Schools of Oriental Research 14 (1934): 141–44.,,
SRC-C47A00437E6E,museum_record,Hebrew Bowl B16007,,,"Penn Museum Online Collections, B16007, web object 329808",,
SRC-C4AD9F24411E,museum_record,Hebrew Bowl B8698,,,"Penn Museum Online Collections, B8698, web object 56707",,
SRC-C508F613E401,repository,A Syriac Incantation Bowl with Christian Formula,"Montgomery, James A.",1918,A Syriac Incantation Bowl with Christian Formula. Internet Archive item jstor-528416.,,
SRC-C54888E36130,museum_record,MS 2053/196 Incantation Bowl: Earliest Hewbrew Text Examples,The Schøyen Collection,,"The Schøyen Collection, MS 2053/196, online collection record.",,
SRC-C5AA2D8C1284,web_page,Jewish Aramaic Incantation Bowls,"University of Edinburgh, Jewish Non-Jewish Relations",,"University of Edinburgh, Jewish Non-Jewish Relations, ‘Jewish Aramaic Incantation Bowls,’ primary-source guide, accessed 4 September 2026.",,
SRC-C5BEBDDA0AE1,museum_record,קערת השבעה מס' 40,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 40, Ms. Heb. 9467.159, MMS 997008712395805171.",,
SRC-C628D3B5E8F9,article,Two Mandaic Incantation Bowls from Nippur,Erica C. D. Hunter,1994,"Hunter, Erica C. D. ‘Two Mandaic Incantation Bowls from Nippur.’ Baghdader Mitteilungen 25 (1994): 605–618, 18N97.",,
SRC-C727595F6971,article,Amulets and Bowls with Magic Inscriptions,Schwab [and others; see citation],1916,———. “ Amulets and Bowls with Magic Inscriptions.” JQR 7 (1916): 619– 28.,,
SRC-C790CF0327BB,museum_record,incantation bowl: 139524,The British Museum,,"The British Museum, Collections Online, incantation bowl 139524, Segal 023A; accessed 2026-09-04.",,
SRC-C8A555E939F4,museum_record,Hebrew Bowl B16074,,,"Penn Museum Online Collections, B16074, web object 297262",,
SRC-C91C9977E144,museum_record,Hebrew Bowl B2965A,,,"Penn Museum Online Collections, B2965A, web object 102194",,
SRC-C9225BD825B5,other,A New Mandaic Incantation Bowl from Babil (IM 91-100147),A Faraj,2017,A New Mandaic Incantation Bowl from Babil (IM 91-100147) (2017). Repository location indexed by OpenAlex W2916424618.,,
SRC-C97C8BFDBF2D,museum_record,קערת השבעה מס' 96,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 96, Ms. Heb. 9467.204, MMS 997008712399605171.",,
SRC-C98D8598819D,museum_record,incantation bowl: 91719,The British Museum,,"The British Museum, Collections Online, incantation bowl 91719, Segal 011A; accessed 2026-09-04.",,
SRC-C9CD63569580,museum_record,Hebrew Bowl B2919,,,"Penn Museum Online Collections, B2919, web object 139403",,
SRC-CA028E12B1F7,museum_record,Hebrew Bowl B16076,,,"Penn Museum Online Collections, B16076, web object 90904",,
SRC-CA4B122C5F4D,article,Bridging the Gaps: A New Jewish Aramaic Incantation Bowl and Its Parallels,Ohad Abudraham,2026,"Abudraham, Ohad. ‘Bridging the Gaps: A New Jewish Aramaic Incantation Bowl and Its Parallels.’ JSS 71, no. 1 (2026): 105–134.",10.1093/jss/fgaf025,
SRC-CB84220DAE0C,article,Babylonian Jewish Society: The Evidence of the Incantation Bowls,Simcha Gross; Avigail Manekin-Bamberger,2022,Babylonian Jewish Society: The Evidence of the Incantation Bowls (2022). Repository location indexed by OpenAlex W4225886557.,10.1353/jqr.2022.0000,
SRC-CB9AA5B27DA9,museum_record,קערת השבעה מס' 51,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 51, Ms. Heb. 9467.203, MMS 997008712394705171.",,
SRC-CC2BEEE1E096,museum_record,MS 1928/19 Zoroastrian Incantations Against Angra Mainu,The Schøyen Collection,,"The Schøyen Collection, MS 1928/19, online collection record.",,
SRC-CC42C0B57D63,museum_record,Hebrew Bowl B8837,,,"Penn Museum Online Collections, B8837, web object 125190",,
SRC-CC5AB88F01DC,museum_record,Hebrew Bowl B16086,,,"Penn Museum Online Collections, B16086, web object 161879",,
SRC-CC6F5DF593C9,museum_record,קערת השבעה מס' 31,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 31, Ms. Heb. 9467.122, MMS 997008712397005171.",,
SRC-CC72F830EAAF,article,What's (in) Your Bowl? Affordances of Incantation Bowls and their Use in Household Medicine,Monika Amsler,2023,What's (in) Your Bowl? Affordances of Incantation Bowls and their Use in Household Medicine (2023). Repository location indexed by OpenAlex W4389103855.,10.1353/hbr.2023.a912651,
SRC-CCB4BB4FAD99,museum_record,MS 2056/12 Zoroastrian Incantations Against Demons,The Schøyen Collection,,"The Schøyen Collection, MS 2056/12, online collection record.",,
SRC-CDD81DFDF1FC,museum_record,Hebrew Bowl B2915,,,"Penn Museum Online Collections, B2915, web object 270745",,
SRC-CE130C1A3F3C,museum_record,קערת השבעה מס' 140,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 140, Ms. Heb. 9467.161, MMS 997008712545105171.",,
SRC-CE4F7C4C919B,dealer_record,Mesopotamian Terracotta Aramaic Incantation Bowl,Artemission,,"Artemission, ‘Mesopotamian Terracotta Aramaic Incantation Bowl,’ item 31.36716, accessed 4 September 2026.",,
SRC-CEF9579585E3,auction_record,Early medieval terracotta Aramean incantation bowl — lot 60577753,Catawiki via Lot-Art,2022,"Catawiki, 8 August 2022, lot 60577753, indexed by Lot-Art.",,
SRC-CFBAC01E2C99,museum_record,Hebrew Bowl B8699,,,"Penn Museum Online Collections, B8699, web object 158478",,
SRC-CFD266DE4958,museum_record,Hebrew Bowl B16002,,,"Penn Museum Online Collections, B16002, web object 202010",,
SRC-CFD877FFC7B9,museum_record,קערת השבעה מס' 165,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 165, Ms. Heb. 9467.62, MMS 997008712407605171.",,
SRC-D00BC51A9417,auction_record,A Terracotta Incantation Bowl with Aramaic Inscription,Auktionshaus Stahl,,"Auktionshaus Stahl. ‘A Terracotta Incantation Bowl with Aramaic Inscription,’ lot 708, record 100788, accessed 4 September 2026.",,
SRC-D018E60187B4,museum_record,Hebrew Bowl B8827,,,"Penn Museum Online Collections, B8827, web object 191681",,
SRC-D04B87AB76D8,museum_record,Hebrew Bowl Sherd B6348,,,"Penn Museum Online Collections, B6348, web object 192680",,
SRC-D0719FDE1C1E,museum_record,קערת השבעה מס' 48,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 48, Ms. Heb. 9467.191, MMS 997008712395005171.",,
SRC-D0EAB49EDDE2,museum_record,Hebrew Bowl B2942,,,"Penn Museum Online Collections, B2942, web object 287049",,
SRC-D1206E301627,museum_record,קערת השבעה מס' 117,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 117, Ms. Heb. 9467.71, MMS 997008712547405171.",,
SRC-D13B12A9C20B,museum_record,קערת השבעה מס' 111,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 111, Ms. Heb. 9467.46, MMS 997008712548005171.",,
SRC-D16E3E4042E1,museum_record,Clay Incantation Bowl / Parthian,University of Michigan History of Art VRC Image Bank,,"University of Michigan History of Art VRC Image Bank. ‘Clay Incantation Bowl / Parthian,’ work record 574086, image record 1366285, accessed 4 September 2026.",,
SRC-D1AD287AC9C9,article,Sur un vase judéo-babylonien du musée Lycklama de Cannes (Provence),"Hyvernat, Henri",1885,"Hyvernat, Henri. “Sur un vase judéo-babylonien du musée Lycklama de Cannes (Provence).” Zeitschrift für Keilschriftforschung und verwandte Gebiete 2 (1885): 113–48.",,
SRC-D2482299BAC7,museum_record,Incantation Bowl,Yale Peabody Museum / Yale Babylonian Collection,,"Yale Peabody Museum, ‘Incantation Bowl,’ Echoes of Egypt, describing YBC 15334, YBC 2359, and YBC 2393 (accessed 2026-09-04).",,
SRC-D26AD3EC2523,museum_record,קערת השבעה מס' 69,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 69, Ms. Heb. 9467.17, MMS 997008712405505171.",,
SRC-D28CDCB2377E,museum_record,Hebrew Bowl B16088,,,"Penn Museum Online Collections, B16088, web object 272782",,
SRC-D3214E640515,museum_record,Hebrew Bowl B13189,,,"Penn Museum Online Collections, B13189, web object 128124",,
SRC-D3B57299DA0C,museum_record,Hebrew Bowl B9015,,,"Penn Museum Online Collections, B9015, web object 223709",,
SRC-D41B75B9DD89,museum_record,Hebrew Bowl B9018,,,"Penn Museum Online Collections, B9018, web object 113787",,
SRC-D444187E44BA,article,More Magic Spells and Formulae,Geller [and others; see citation],1997,———. “More Magic Spells and Formulae.” BSOAS 60 (1997): 327–35.,,
SRC-D4CF2125EF21,article,A Syriac Incantation Bowl with Christian Formula,James A. Montgomery,1918,"Montgomery, James A. ‘A Syriac Incantation Bowl with Christian Formula.’ AJSL 34 (1918): 137–139.",10.1086/369853,
SRC-D5030D381A92,auction_record,Mesopotamian Pottery Incantation Bowl with TL test,Catawiki,2023,"Catawiki. ‘Mesopotamian Pottery Incantation Bowl with TL test,’ lot 67027943, indexed February 2023; listing now redirects.",,
SRC-D55D69F8BD09,museum_record,Bowl with incantation to protect Anush Busai and his family against bad luck,"Royal Ontario Museum label, photographed by Daderot",,"Royal Ontario Museum exhibit label, ‘Bowl with incantation to protect Anush Busai and his family against bad luck,’ photographed 20 November 2011 by Daderot, Wikimedia Commons DSC09712.",,
SRC-D670EE201303,chapter,Appendix C: Alphabetic Texts,Kaufman [and others; see citation],1975,"———. “ Appendix C: Alphabetic Texts.” In Excavations at Nippur: Eleventh Season, ed. McGuire Gibson, 151-52. Chicago: University of Chicago Press, 1975.",,
SRC-D67785A09056,museum_record,Hebrew Bowl Sherd B6361,,,"Penn Museum Online Collections, B6361, web object 141845",,
SRC-D6A39C85BB80,museum_record,קערת השבעה מס' 132,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 132, Ms. Heb. 9467.131, MMS 997008712545905171.",,
SRC-D6DF11669149,museum_record,Hebrew Bowl B16065,,,"Penn Museum Online Collections, B16065, web object 75888",,
SRC-D721A94FA3B2,article,Linguistic Peculiarities in the Aramaic Magic Bowl Texts (review),,2001,Linguistic Peculiarities in the Aramaic Magic Bowl Texts (review) (2001). Crossref DOI 10.1353/jqr.2001.0002.,10.1353/jqr.2001.0002,
SRC-D79B932D0350,museum_record,קערת השבעה מס' 17,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 17, Ms. Heb. 9467.65, MMS 997008712400005171.",,
SRC-D7DD2C56A96B,article,An Aramaic incantation bowl in the Allard Pierson Museum,Klaas Smelik,1978,An Aramaic incantation bowl in the Allard Pierson Museum (1978). OpenAlex W2624188500.,,
SRC-D86BF8DF8E01,article,Studies on Aramaic Magic Bowls and Related Subjects: Introduction,Siam Bhayro,2015,Studies on Aramaic Magic Bowls and Related Subjects: Introduction (2015). Crossref DOI 10.1163/17455227-01301002.,10.1163/17455227-01301002,
SRC-D94E4E0AD015,museum_record,קערת השבעה מס' 91,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 91, Ms. Heb. 9467.184, MMS 997008712401305171.",,
SRC-D954931E2792,museum_record,Hebrew Bowl B16067,,,"Penn Museum Online Collections, B16067, web object 254164",,
SRC-D97F8D33A387,article,Hebrew in the Incantation Bowls,Daniel Frim,2021,"Frim, Daniel. 'Hebrew in the Incantation Bowls.' Journal of Semitic Studies 66 (2021): 27–51.",,
SRC-D9DD3BC6E907,museum_record,קערת השבעה מס' 153,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 153, Ms. Heb. 9467.11, MMS 997008712410005171.",,
SRC-D9FE0348C1C5,web_page,Visiting the Erbil Civilization Museum,Osama S. M. Amin,2016,"Amin, Osama S. M. ‘Visiting the Erbil Civilization Museum.’ World History Foundation, 18 October 2016, object photograph and caption at lines 267–268.",,
SRC-DA1288CA9874,museum_record,Hebrew Bowl B2937,,,"Penn Museum Online Collections, B2937, web object 17299",,
SRC-DA1B2D65B4B0,museum_record,Hebrew Bowl B16037,,,"Penn Museum Online Collections, B16037, web object 130402",,
SRC-DA5B4D0D5E5B,museum_record,incantation bowl: 91760,The British Museum,,"The British Museum, Collections Online, incantation bowl 91760, Segal 024A; accessed 2026-09-04.",,
SRC-DA708912C2D3,catalogue,A Catalogue of Babylonian Incantation Bowls in the Vorderasiatisches Museum (Berlin): Descriptive List and Edition of Selected Texts,Dan Levene; Siam Bhayro; James Nathan Ford; Ortal-Paz Saar; Matthew Morgenstern; Naama Vilozny,2018,"Levene, Dan, Siam Bhayro, James Nathan Ford, Ortal-Paz Saar, Matthew Morgenstern, and Naama Vilozny. A Catalogue of Babylonian Incantation Bowls in the Vorderasiatisches Museum (Berlin): Descriptive List and Edition of Selected Texts. MRLA 7. Leiden: Brill, 2018.",,
SRC-DAB04ADFD27F,museum_record,Hebrew Bowl B2981,,,"Penn Museum Online Collections, B2981, web object 238748",,
SRC-DAB39601BEAD,article,"WikiLeaks, Texts, and Archaeology: The Case of the Schøyen Incantation Bowls",Neil Brodie; Morag M. Kersel,2014,"WikiLeaks, Texts, and Archaeology: The Case of the Schøyen Incantation Bowls (2014). Repository location indexed by OpenAlex W1475945501.",,
SRC-DB6414713F7B,article,Why Biblical Scholars Should Study Aramaic Bowl Spells,Peter T. Lanfer,2015,Why Biblical Scholars Should Study Aramaic Bowl Spells (2015). Crossref DOI 10.1163/17455227-01301003.,10.1163/17455227-01301003,
SRC-DC3E2CFAE157,museum_record,Hebrew Bowl B2951,,,"Penn Museum Online Collections, B2951, web object 332921",,
SRC-DCF3915390DA,museum_record,קערת השבעה מס' 194,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 194, Ms. Heb. 9467.178, MMS 997008712398305171.",,
SRC-DDC815E3BD9F,chapter,The Art of the Aramaic Incantation Bowls,Naama Vilozny,2013,The Art of the Aramaic Incantation Bowls (2013). Crossref DOI 10.1163/9789004229372_003.,10.1163/9789004229372_003,
SRC-DE0167B579CF,museum_record,קערת השבעה מס' 209,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 209, Ms. Heb. 9467.6, MMS 997008712410205171.",,
SRC-DE98B3363294,museum_record,קערת השבעה מס' 102,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 102, Ms. Heb. 9467.96, MMS 997008712398105171.",,
SRC-DEBDF6834918,auction_record,"A Sasanian incantation bowl, 6th–7th century AD — lot 27",Halls Fine Art,2025,"Halls Fine Art, Fine Art and Antiques Auction, 21 May 2025, lot 27, record 166464.",,
SRC-DF02F9A74D90,museum_record,Incantation bowl with pseudo-Aramaic inscription,,,"The Metropolitan Museum of Art, object 86.11.260 (https://www.metmuseum.org/art/collection/search/321886)",,
SRC-DF29C7D96B98,article,Notes on a Recently Published Magic Bowl,M. Morgenstern,2004,Notes on a Recently Published Magic Bowl (2004). Crossref DOI 10.1177/147783510400200204.,10.1177/147783510400200204,
SRC-DF63085B819C,museum_record,Hebrew Bowl B13188,,,"Penn Museum Online Collections, B13188, web object 144684",,
SRC-E03AC9F337A8,museum_record,Hebrew Bowl B2971,,,"Penn Museum Online Collections, B2971, web object 64458",,
SRC-E07567D0FC48,museum_record,קערת השבעה מס' 90,National Library of Israel,,"National Library of Israel, קערת השבעה מס' 90, Ms. Heb. 9467.180, MMS 997008712401505171.",,
SRC-E08CBEB58A31,museum_record,Hebrew Bowl B16025,,,"Penn Museum Online Collections, B16025, web object 137384",,
